user_Id,cluster_Id,answer_date,answers
56c4f19ae610378809c1f8ae,2104,2016-02-19 10:20:00,"thats not always true haha. feature engineering is quite important in the real world to distinguish signal from noise in data.
e.g. if you wanted to predict whether an employee has access and you were given information about their salary, working hours, and favorite place to eat lunch on amazons campus. this is only 3 features, but its quite evident that where they eat lunch on amazons campus likely has no correlation / is not related to whether theyd have access.
actually thats not necessarily true, maybe there are more high scale places reserved for executives or something but do you see my point?
Yup.
"
56c4f19ae610378809c1f8ae,2116,2016-02-22 10:21:00,"got it
"
56c4f19ae610378809c1f8ae,2155,2016-03-01 07:56:00,"np =)
"
56c4f19ae610378809c1f8ae,2277,2016-03-24 23:38:00,"ah, no you arent misunderstanding, I was.
the featureunion is just a scaffold of various steps, which you then pass things into and get a numpy array. Is this what you were thinking?
"
56c4f19ae610378809c1f8ae,2322,2016-04-07 16:30:00,"lol we should put that in contributing.rst :P haha  just kidding
"
56c4f19ae610378809c1f8ae,2326,2016-04-07 17:33:00,"yes, it should be.
i know 3.5 is fully supported
its been tested with 3.4 / 3.5, and 3.3 should also work. not sure about 3.1 or 3.2
"
56c4f19ae610378809c1f8ae,2327,2016-04-07 17:36:00,"indeed
if you look at https://github.com/scikit-learn/scikit-learn/search?utf8=%E2%9C%93&q=print, youll see that the <unconvertable> print' statements are all functions
make sure to `from __future__ import print_function`, though.
"
56c4f19ae610378809c1f8ae,2357,2016-04-24 06:17:00,"I think the former, but the best way to do so much s to learn basic data science imo
*is to learn
If the goal is to eventually contribute, you'd want knowledge of how the various algorithms work, what their use cases are, etc. The easiest way to do this imo is to just use them in various applications.
"
56c4f19ae610378809c1f8ae,2415,2016-05-11 21:26:00,
56c4f19ae610378809c1f8ae,2434,2016-05-22 20:28:00,"Of course, we definitely talk about other things :)
"
56c4f19ae610378809c1f8ae,2534,2016-06-21 01:32:00,"what do you mean test?
like run the unit tests?
"
56c4f19ae610378809c1f8ae,2542,2016-06-21 02:49:00,"good to hear
"
56c4f19ae610378809c1f8ae,2606,2016-07-16 14:23:00,":wave:
"
56c4f19ae610378809c1f8ae,2888,2016-09-28 20:59:00,"nvm, just saw https://github.com/scikit-learn/scikit-learn.github.io/commit/d6c6bd03f4cabbce20a3ac579c243abe0c4f2235
ah ok
thanks :smile:
"
56c4f19ae610378809c1f8ae,2904,2016-09-30 03:37:00,"well you dont have to understand everything to begin contributing
the different methods implemented are largely independent of each other
"
56c4f19ae610378809c1f8ae,2919,2016-10-04 17:23:00,"you have to modify about.rst
thats the file name
the html files are built from rst source files, so modify the rst source
"
56c4f19ae610378809c1f8ae,2957,2016-10-17 14:40:00,"i dont think thats worth implementing word2vec/glove in scikit-learn though; as gael said in the issue > Text modelling probably requires more than just machine learning, including specific rules. Thus I think that word2vec belongs more in gensim (where it already is) than in scikit-learn: it is a model very tuned to text.
and gensim does indeed have a scikit-learn interface (or should have one soon i believe)
"
56c625c3e610378809c22760,2084,2016-02-18 20:18:00,"haha yeah true
"
561d08d0d33f749381a937bf,2091,2016-02-19 09:25:00,"It does, but I slice the output and use the one that gives a true value.
"
561d08d0d33f749381a937bf,2094,2016-02-19 09:47:00,"That way I select the column with a probability of 1.
This is more magic than science to me.
"
561d08d0d33f749381a937bf,2099,2016-02-19 10:04:00,"its the result of the predict_proba
You certainly can. Simply print out the first X elements of both columns and youll see a pattern immediately.
I see what you mean.
Exactly.....going through the trouble of squeezing that extra 1% is insane.
"
561d08d0d33f749381a937bf,2101,2016-02-19 10:12:00,"Tell that to Kaggle
https://www.kaggle.com/c/amazon-employee-access-challenge
Getting my feet wet.....my head is spinning....most of this is just trial and error.
"
53a5cf04a9176b500d1ced1a,2268,2016-03-23 11:03:00,"yeah. cool
"
53a5cf04a9176b500d1ced1a,2269,2016-03-23 11:07:00,"yes. Thank you :)
"
54b2524adb8155e6700e8a8e,2311,2016-04-05 02:37:00,"Yay!
I hope you're able to go through the steps and understand how this is doing what we want too...
"
54b2524adb8155e6700e8a8e,3349,2017-06-07 11:35:00,"Haha I think
"
54b2524adb8155e6700e8a8e,3371,2017-06-08 12:13:00,"Yes
"
557fdd5f15522ed4b3e1f9bd,2339,2016-04-14 22:16:00,"@vene +1 I suppose @dsquareindia is making the claim that if a document is labeled X, then a term in that document should also belong to the category X.
correct?
"
557c765a15522ed4b3e1de4f,2358,2016-04-24 06:19:00,"doesn't make any sense to me but whatevs
"
569ebe44e610378809bd2db4,2361,2016-04-28 10:51:00,"@lesshaste sorry, I don't have enough knowledge yet to help you
"
572d31b4c43b8c6019718fca,2393,2016-05-07 18:12:00,"Good resources for what specifically?
"
572d31b4c43b8c6019718fca,2395,2016-05-07 18:11:00,"If you can do machine learning in one language, youll have little to no trouble switching languages :)
"
561a58f7d33f749381a8ff2f,2411,2016-05-11 21:07:00,"oh, randomforests do not have this?
that's my actual question
no `rf.tree_`
`feature_importances_` not
I want to actually convert a randomforest into categorical variables
ahhh, the separate instances do have the tree
awesome :)
"
561a58f7d33f749381a8ff2f,2415,2016-05-11 21:26:00,"I was thinking to PCA it perhaps lol
"
561a58f7d33f749381a8ff2f,2421,2016-05-11 21:39:00,"it's a reinforcement learning comp
on each round (there are ~1.2m)
"
561a58f7d33f749381a8ff2f,2422,2016-05-11 21:40:00,"you get 35 values
you can influence the 36th variable by choosing 1 out of 4 actions
"
54c630d6db8155e6700f168d,2488,2016-06-09 07:03:00,"@nelson-liu Cool
Even if you have access to the vectorizer through a file (using joblib)
?
"
54c630d6db8155e6700f168d,2491,2016-06-09 07:48:00,"Thanks!
"
567d7eca16b6c7089cc02a05,2530,2016-06-18 10:06:00,"atleast you can guide me!
I am lost in here.... and i want to get some task for myself
"
567d7eca16b6c7089cc02a05,2531,2016-06-18 10:22:00,"Thanks Yen
"
56333d0d16b6c7089cb8d5c7,2536,2016-06-21 01:33:00,"let say i added a print statement in one of the classes
that had a bug
and I want to test that class in an ipython notebook
yup
"
56333d0d16b6c7089cb8d5c7,2537,2016-06-21 01:35:00,"ah okay
"
56333d0d16b6c7089cb8d5c7,2538,2016-06-21 01:39:00,"many thanks
:)
"
55aee1ab0fc9f982beaa80a5,2553,2016-06-24 21:09:00,"@vene I hadn't seen that before, I got it now
"
56b0a775e610378809bf7a7c,2612,2016-07-16 15:36:00,"@raghavr are you working today ?
"
56b0a775e610378809bf7a7c,2680,2016-07-28 15:21:00,";)
"
56d577ffe610378809c46670,2615,2016-07-16 16:25:00,"Sure, I'll ping if I face any  problems.
"
578a4f87c2f0db084a23455f,2694,2016-07-30 17:13:00,"Thanks!
"
57a061aa40f3a6eec05d8d26,2718,2016-08-14 18:57:00,"scikit-learn's implementation
yes, it's ok
"
57a061aa40f3a6eec05d8d26,2744,2016-08-17 21:38:00,"Ok, thanks :)
"
57a061aa40f3a6eec05d8d26,3164,2017-03-01 15:25:00,"@rth ok, thanks :)
"
57a061aa40f3a6eec05d8d26,3443,2017-07-05 10:52:00,"yes
I can understand that, but why I would like to do that?
"
57a061aa40f3a6eec05d8d26,3453,2017-07-05 12:17:00,"Oh, I saw that on the code... thanks for helping
"
57b3fd8640f3a6eec05fe0e8,2736,2016-08-17 20:54:00,"But that assumes there is an easy way to sort through the 2M to narrow it down to .5m. in which case, what the 2 of you recommended sounds good.
I didn't mean have 4 separate trained instance.. hmm, but it any case, it's not possibly to feed .5 at a time , does it's stuff, frees some memory and you add to it? is what i was trying to ask.
Ahh, i am very new to all of this so questions make more sense in my head than when i type. ^^
Ahh..
"
57b3fd8640f3a6eec05fe0e8,2741,2016-08-17 21:21:00,"Ahh! thank you kindly for the detailed explanations!
"
57b3fd8640f3a6eec05fe0e8,2882,2016-09-28 11:52:00,"Did you paste the error as well?
"
56f4e1b785d51f252abab7d7,2750,2016-08-18 08:31:00,"yea, I realized that
"
56a34c16e610378809bdc988,2781,2016-09-04 04:03:00,"Great, done. I'll be happy to take it up if :traffic_light: :checkered_flag:
"
56a34c16e610378809bdc988,2782,2016-09-04 03:59:00,"@nelson-liu very well :D
"
57be017740f3a6eec0612914,2792,2016-09-06 04:16:00,"@tjgerot you are awesome. I took a few Stanford lessons and feel difficult.
"
57be017740f3a6eec0612914,2793,2016-09-06 04:20:00,"Udacity's ""intro ML"" is good. the tools (sklearn, ntlk) they use is more recent, not R, octave, numpy. see results quick :)
"
57d83c7940f3a6eec0650f6e,2829,2016-09-13 18:22:00,"which math course would you recommend for understanding regression (vector..etc)
"
57d83c7940f3a6eec0650f6e,2830,2016-09-13 18:23:00,"I am working with tensor flow api
but i want to work with SNN
"
5759dd0dc2f0db084a1d128d,3007,2016-10-31 15:41:00,":D
"
5759dd0dc2f0db084a1d128d,3010,2016-10-31 15:48:00,"That's what I figured
"
5759dd0dc2f0db084a1d128d,3177,2017-03-04 00:18:00,"doing it right now
"
5759dd0dc2f0db084a1d128d,3182,2017-03-04 01:05:00,"using an infinite timeframe?
yep, I am surprisingly still in the top 20 :)
"
55d21ee30fc9f982beadabb8,3011,2016-10-31 20:09:00,"@amueller It is down
"
55d21ee30fc9f982beadabb8,3167,2017-03-02 15:57:00,"pip is included in conda
I never add problem with up to now
"
55d21ee30fc9f982beadabb8,3308,2017-05-21 20:03:00,"`clf = GridSearchCV(svr, parameters, n_jobs=-1)`
is enough
clf = GridSearchCV(svr, parameters)
you can check the examples in the doc
"
55d21ee30fc9f982beadabb8,3310,2017-05-21 20:14:00,"yep
"
55d21ee30fc9f982beadabb8,3661,2017-11-25 15:23:00,"`make test` run `make test-code` `make test-sphinxext` `make test-doc
therefore it is equivalent to
"
55d21ee30fc9f982beadabb8,3952,2018-06-28 14:27:00,"Yep
"
55d21ee30fc9f982beadabb8,3965,2018-07-09 14:40:00,"so it depends what TPOTClassifier from which class is it deriving but I assume `ClassifierMixin`
TPOTClassifier is not something in scikit-learn so I am not aware of how it works or implemented actually
"
55d21ee30fc9f982beadabb8,4018,2018-07-15 21:40:00,"@annaayzenshtat right
"
55d21ee30fc9f982beadabb8,4021,2018-07-15 21:58:00,"It should be against master
"
55d21ee30fc9f982beadabb8,4036,2018-07-16 15:00:00,"If we consider it as a bug fix then this is ready to be merged.
I really think that it was actually a bug
"
55d21ee30fc9f982beadabb8,4055,2018-07-16 19:47:00,"I'll do that while waiting for some benchmark
"
55d21ee30fc9f982beadabb8,4099,2018-07-17 17:18:00,"I will look at it now
"
55d21ee30fc9f982beadabb8,4600,2019-10-30 15:14:00,"Basically, I was starting to solve the issue yesterday
While making `master` work with `master` is easy (just change the import path), the challenging part is to make work out-of-date version with a newer scikit-learn.
In the latest case, we need to make some `try except ImportError` as you suggested I think
"
55d21ee30fc9f982beadabb8,4646,2020-01-06 17:55:00,"but this is rather challenging to retrain models and update models across versions. This might not be in the scope of scikit-learn but having a third-library to manage those could be nice
@adrinjalali Incremental learning, early stopping, and callbacks are things which would be nice
they are in the roadmap I think
:) yes indeed
"
55d21ee30fc9f982beadabb8,4647,2020-01-06 18:00:00,"you also have keras-onnx
and pytorch-onnx
which manage the same way than sklearn-onnx
but this is for prediction only
"
55d21ee30fc9f982beadabb8,4662,2020-01-08 17:01:00,"internally they will all be converted to float64
all of them
it is done in `check_X_y` which is called before
but apparently it is not working as expected
"
55d21ee30fc9f982beadabb8,4671,2020-01-08 17:34:00,"let me try but it should
"
55d21ee30fc9f982beadabb8,4959,2020-09-04 12:32:00,"RGB colors -> n_channels
> Why are there two of the same?
what do you mean?
which things are the same?
it depens of your input
if you are passing a numpy array with 3 dimension
with shape `(height, width, 3)` (because it is RGB
you will get an array of `(n_patches, patch_height, patch_width, 3)`
"
55d21ee30fc9f982beadabb8,4961,2020-09-04 12:36:00,"but there is no RGB1 in the documentation?
> if one takes a 2x2 sample from the image then it should have 4 pixels?
it will be an array `(n_patches, 2, 2, 3)`
if this is an RGB image
or `(n_patches, 2, 2)` if this is gray-scale
it is just extracting a sub-image
with the same number of dimension
> [[RGB_1] [RGB_1]] [[RGB_2] [RGB_2]]
I am sorry but this not specify anywhere in the doc
"
55d21ee30fc9f982beadabb8,4963,2020-09-04 12:42:00,"`img[:, :, 0]` will be the red channel
I don't agree
This is just a real life example
"
55d21ee30fc9f982beadabb8,4964,2020-09-04 12:49:00,"The docstring give a real example
and the user guide
https://scikit-learn.org/stable/modules/feature_extraction.html#patch-extraction
is giving a synthetic example with fake RGB data
What do you mean rectangle?
here you can specify height and width
so you can specify the rectangle shape
I don't understand what you want sorry
"
55d21ee30fc9f982beadabb8,5022,2020-11-18 20:05:00,"yep. I see that we have a recent feature request https://github.com/scikit-learn/scikit-learn/issues/18748
I will try to find the discussion back
We also put it in the road map: https://scikit-learn.org/dev/roadmap.html
The issue will be to find the right API.
"
55d21ee30fc9f982beadabb8,5059,2020-12-17 16:51:00,"There is no such parameter for a `KNeighborsRegressor`
Indeed the regressor does not anything during `fit` apart of storing the dataset
"
55d21ee30fc9f982beadabb8,5112,2021-01-22 09:55:00,"I think so
I might have misunderstood the use-case (a small example with specific number might help :))
"
55d21ee30fc9f982beadabb8,5384,2022-02-22 15:20:00,"which compilers are you using when installing the dev version
"
55d21ee30fc9f982beadabb8,5388,2022-02-22 15:32:00,"I can reproduce
"
57ec309f40f3a6eec067e511,3118,2017-01-16 16:51:00,":)
"
5633b77d16b6c7089cb8e50e,3169,2017-03-02 20:12:00,"@glemaitre Alright, I'll try to minimize. Was just wanting a spot check.
"
551c051b15522ed4b3de2fea,3253,2017-04-16 04:59:00,"I dont know.
"
551c051b15522ed4b3de2fea,3255,2017-04-16 05:15:00,"I dont know.
"
590c8ffdd73408ce4f5d352d,3297,2017-05-12 23:44:00,"@jmschrei  yeah. I find them a bit compound and complex to use. Would be nice to have something with the same APIs design as sklearn
"
5921d334d73408ce4f612e46,3311,2017-05-21 20:15:00,"I've been trying to do this for days!
OK
How do I do that?
By changing param_grid?
"
5921d334d73408ce4f612e46,3312,2017-05-21 20:18:00,"Ok. Thank you
"
56aba3aee610378809bedf43,3334,2017-06-05 07:22:00,"Thanks
"
593679b8d73408ce4f65082e,3339,2017-06-06 11:39:00,"@amueller I had impression it did not fully address https://github.com/scikit-learn/scikit-learn/issues/5879  so I thought I could continue working on it?
"
54e07d0815522ed4b3dc0850,3346,2017-06-07 11:08:00,"When you want, everybody is back
"
54e07d0815522ed4b3dc0850,4076,2018-07-17 15:13:00,"@massich : done for #11124
@agramfort : done
"
54e07d0815522ed4b3dc0850,4085,2018-07-17 15:41:00,"All these seem important
"
54e07d0815522ed4b3dc0850,4112,2018-07-17 19:08:00,"OK, but it's a random failure?
I'll merge the PRs despite of it.
"
54e07d0815522ed4b3dc0850,4113,2018-07-17 19:09:00,"Yes, I mean appveor
"
55502d0c15522ed4b3e03330,3356,2017-06-07 19:12:00,"oh, sorry
"
55502d0c15522ed4b3e03330,3363,2017-06-07 19:22:00,"ohhh, now it makes better sense
so I do not have enough data for cross-validation
"
55502d0c15522ed4b3e03330,3364,2017-06-07 19:23:00,"so in this case
the decision_function is `array([[-1.00000001,  0.        ,  0.3495638 ,  1.00000001,  1.        ,         0.5530018 ]])`
the evaluation for class 1 is 0
so close to 0 is better?
isnt that the distance to the hyperplane?
I dont get the same output as yours
no no
I copied your code
it returns an array of 6 elements
"
55502d0c15522ed4b3e03330,3420,2017-06-29 13:01:00,"ah ok
"
5572219415522ed4b3e17f0c,3423,2017-06-29 22:36:00,"yea I'll check
"
5683764a16b6c7089cc092dc,3444,2017-07-05 10:51:00,"yep
"
5683764a16b6c7089cc092dc,3537,2017-08-15 10:46:00,"I mean
in the code
how can I choose
"
5683764a16b6c7089cc092dc,3541,2017-08-15 10:56:00,"great, thanks
do you know what functions correspond to other loss
say, ""modified_huber""
"
5683764a16b6c7089cc092dc,3542,2017-08-15 10:59:00,"is it possible to pass a custom loss to SGDClassifier
?
great thanks
"
5683764a16b6c7089cc092dc,3544,2017-08-15 11:04:00,"yes, thanks
I see
"
55f3c8020fc9f982beb0733a,3455,2017-07-06 14:57:00,"thanks
"
5581814615522ed4b3e20c6a,3467,2017-07-12 10:07:00,"@ogrisel thank you for this information
Ok that sounds good
"
5581814615522ed4b3e20c6a,3491,2017-07-17 14:35:00,"Perfect
"
5581814615522ed4b3e20c6a,3492,2017-07-17 14:36:00,"Exactly
Thank you @ogrisel
"
5581814615522ed4b3e20c6a,3501,2017-07-18 17:20:00,"oh thats great
"
5581814615522ed4b3e20c6a,3505,2017-07-18 17:27:00,"Yes i do remember it :)
"
5581814615522ed4b3e20c6a,3506,2017-07-18 17:34:00,"Yes i am doing the same
its a perfect suggestion
"
59533ac5d73408ce4f6a9616,3471,2017-07-12 16:02:00,"for interviw
can any one help me
"
58b47262d73408ce4f4d4113,3561,2017-09-04 12:27:00,"@glemaitre Thanks :)
"
5717ab2f659847a7aff3b583,3586,2017-09-29 17:29:00,"wait
"
55a487245e0d51bd787b4e45,3615,2017-10-22 18:26:00,"@CaptainAshis It's probably what's convenient for the creator to draw.
"
5910079ed73408ce4f5dc467,3617,2017-10-22 18:37:00,"ok , Thank you @mikegraham
"
53eb987c107e137846baa89d,3654,2017-11-24 09:14:00,"Well that is what I thought initially.
But how can I force I make it to use the development version.
Would I need to modify the `PATH` variable?
"
53eb987c107e137846baa89d,3731,2017-12-14 18:10:00,"That's also seems useful, thanks @glemaitre .
"
53eb987c107e137846baa89d,3738,2017-12-20 22:14:00,"Thanks @DrEhrfurchtgebietend
"
53eb987c107e137846baa89d,3755,2018-01-10 15:54:00,"Sure. Thanks.
"
59d4f81ed73408ce4f789336,3719,2017-12-12 20:46:00,"I meant the open-source terms :smile:
"
59d4f81ed73408ce4f789336,3720,2017-12-12 20:48:00,"yeah, sure. doing my best
"
57224267659847a7aff4ffce,3723,2017-12-13 07:32:00,"Can I get a link for the room?
Never mind
Got it
Thanks for the response though
"
55fc44590fc9f982beb11bbf,3792,2018-01-19 13:40:00,"Thanks, will check it out
"
59afadccd73408ce4f748432,3824,2018-03-03 19:50:00,"Oups, sorry, wrong message...
"
5b018bb2d73408ce4f9a05a7,3902,2018-05-25 15:24:00,"Thanks
"
5b018bb2d73408ce4f9a05a7,3904,2018-05-25 15:28:00,"What exactly?
"
560313510fc9f982beb1a331,4137,2018-07-19 20:09:00,"Really, where's that :)
"
58d1e48dd73408ce4f52af1b,4161,2018-08-01 09:19:00,"@amueller  yes understood
i had an issue with BallTree
Can I ask here ?
"
58d1e48dd73408ce4f52af1b,4165,2018-08-01 09:40:00,"yes thanks. I have accepted your answer on SO as well :) Hopefully I will be notified that the problem has been fixed so I can reinstall scikit-learn
I had another question. I had a offline conversation with another core developer of  scikit-learn
I want to use BallTree with https://en.wikipedia.org/wiki/Great-circle_distance and that core developer warned me against it and asked me to use Haversine instead.
Any reason why ?
PyProj provides great circle distances and I can define a custom metric. What is the objection in doing this ?
Not sure what pyproj is doing - https://jswhit.github.io/pyproj/pyproj.Geod-class.html#fwd
but the author told me it is the  most accurate
"
58d1e48dd73408ce4f52af1b,4168,2018-08-01 09:54:00,"yes you are right. I did ask  Jake
No I mean I do not understand how asking pyproj would help. The question is why I cannot use pyproj's great circle distance with scikit-learn
"
58d1e48dd73408ce4f52af1b,4171,2018-08-01 10:01:00,"aah OK
"
567f5d7716b6c7089cc043a8,4259,2018-11-06 09:37:00,"@OlimpioGilberto_twitter if you want, and the problem still exists, I can try and have a look if you paste here the PR number.
"
567f5d7716b6c7089cc043a8,4542,2019-08-07 11:22:00,"you should write the output in the example. The doc build will run the code and check if the generated output is the same as the one you put there. See https://docs.python.org/3.5/library/doctest.html for more info
"
567f5d7716b6c7089cc043a8,4548,2019-08-15 12:58:00,"I don't think it'd be easy, but I'd love to see if it actually passes our tree tests, and if it doesn't why not and which tests. Feel free to ping me when you write the blog post.
"
567f5d7716b6c7089cc043a8,4820,2020-05-28 09:17:00,"you not similar, more like orthogonal and dissimilar
"
567f5d7716b6c7089cc043a8,4821,2020-05-28 09:19:00,"yes
"
567f5d7716b6c7089cc043a8,4849,2020-06-08 11:25:00,"interesting, I'm not sure then
"
567f5d7716b6c7089cc043a8,5326,2021-10-13 08:15:00,"ah interesting. I don't think we do much of that in this project, but others may think differently.
"
5810cd4cd73408ce4f3101ce,4316,2019-01-02 16:19:00,"Thanks man, i understand how the code works...  but i dont understand why are we doing this
"
5824457cd73408ce4f34ebbd,4371,2019-03-15 17:51:00,"yes, regression
"
57007657187bb6f0eadd96e8,4372,2019-03-15 17:54:00,"thats just chaning how you look at it, not really changing the properties of it
just checking I understand your problem though. You are saying in your training set, you have min max output of  something like  .2 - .6 and so you are scaling that to 0-1.
It depends on the problem you are trying to solve. You'll have to decide if it is appropriate for your problem or not.
what min max scaling does in that case is stretch the predictions between .2 and .6 to a higher resolution, and then make evertying outside .2 or .6 equal to each other
if that makes sense to do will be application specific
"
5ba59281d73408ce4fa8fbb5,4402,2019-04-25 18:50:00,"thanks a lot
"
58de4778d73408ce4f551e04,4415,2019-05-20 09:02:00,"Thanks for the tips ; I would like to upgrade but I sadly can't in my setup <unconvertable> sigh. :)
Are there any significant changes between joblib 0.13.0 and 0.13.2 ?
Yes, I just came across this.
"
5bc98094d73408ce4fabf741,4419,2019-05-31 07:55:00,"I will check that in practice then I guess as suggested. Thanks @srniranjan
"
5bc98094d73408ce4fabf741,4433,2019-06-05 09:45:00,"I see TruncatedSVD which uses LSA underneath for the decomposition of sparse matrices suggested by sklearn team
but this method lets me go down only by about 200 features which is just not enough.
and I need to cut it down say to 2000 features so I don't spend days training one model
yes it is, not entire vocabulary, I have stop words filtered out and lemmas extracted
What would be the recommended way?
"
5bc98094d73408ce4fabf741,4451,2019-06-05 14:28:00,"I will check it out, thanks @gyrdym
"
5cf106a0d73408ce4fc1d8b2,4429,2019-06-05 09:36:00,"What is PCA?
"
5cf106a0d73408ce4fc1d8b2,4431,2019-06-05 09:41:00,"Ohk thanks @srniranjan
"
5d77583cd73408ce4fca7b58,4574,2019-09-10 08:09:00,"thank you Sir, surely i will do that
"
53232ac75e986b0712efe3af,4578,2019-09-27 16:33:00,"the issue that I rememered is https://github.com/pandas-dev/pandas/issues/22791
"
589b9e0fd73408ce4f490ba4,4605,2019-11-02 11:17:00,"@gbroccolo Yes, you can pick any estimator that fails :)
"
5a2c58c8d73408ce4f8294ba,4650,2020-01-07 22:32:00,"OK, I can try with the defaults. I will open a request if I remember
There also is no min_samples_split
"
5a2c58c8d73408ce4f8294ba,4661,2020-01-08 16:56:00,"That is only one possible solution.
"
5baf7d9ad73408ce4fa9c9b2,4752,2020-03-16 15:37:00,"yup
"
5ecf797dd73408ce4fe523d7,4818,2020-05-28 09:07:00,"I'm not @anjumuaf123_twitter
"
5ecf797dd73408ce4fe523d7,4839,2020-06-05 21:25:00,"Ah makes sense, thank you
"
5f09bedad73408ce4fe951c0,4899,2020-07-11 13:40:00,"okay
"
5eeb9b35d73408ce4fe749bc,4921,2020-07-16 15:15:00,"""For historical reasons"" -> another point for maintainability, then, hehe :p
I hope the benchmarks for the enhancement I'm working on go well, then. I'd love to be able to open a PR and get a code review for what I've written... I imagine I'm making lots of newbie Cython missteps at this stage, heh. :D
"
5da2a33dd73408ce4fcdacee,5009,2020-11-10 17:09:00,"That's cool!
"
5479972adb8155e6700d9370,5182,2021-02-11 17:08:00,"@ogrisel maybe @xadupre knows ?
"
6075a37e6da03739847a0d9b,5234,2021-04-13 15:17:00,"oh perfect
"
5baebfaed73408ce4fa9bd25,5275,2021-07-07 19:42:00,"Oh, wow, that's interesting.  Not what I would have expected.
"
5d7033aad73408ce4fca0665,5340,2021-10-30 13:36:00,"Okay
"
matrix-ogrisel:matrix.org,5391,2022-02-22 15:44:00,"@marenwestermann: can you please open an issue?
"
matrix-ogrisel:matrix.org,5392,2022-02-22 15:53:00,"nice :)
"
